vacancy_id,query,title,locations,salary_range_from,salary_range_to,currency,published_at,employer,details_url,date_added,source
120423070,php,PHP разработчик/Backend developer,Москва,,270000.0,RUR,2025-05-15T15:58:27+0300,Leads,https://api.hh.ru/vacancies/120423070?host=hh.ru,2025-05-16 00:01:30.162493,hh
120422830,php,Системный аналитик,Москва,,,,2025-05-15T15:55:20+0300,ЭЛТ-ПОИСК,https://api.hh.ru/vacancies/120422830?host=hh.ru,2025-05-16 00:01:30.162500,hh
120597080,php,Golang-разработчик,Ташкент,,,,2025-05-15T15:53:34+0300,UZINFOCOM,https://api.hh.ru/vacancies/120597080?host=hh.ru,2025-05-16 00:01:30.162507,hh
120422604,php,Junior Devops / Системный администратор Linux,Москва,70000.0,100000.0,RUR,2025-05-15T15:52:44+0300,Сервер в Аренду,https://api.hh.ru/vacancies/120422604?host=hh.ru,2025-05-16 00:01:30.162514,hh
119700580,php,Руководитель отдела Frontend-разработки,Москва,180000.0,,RUR,2025-05-15T15:39:55+0300,KISLOROD,https://api.hh.ru/vacancies/119700580?host=hh.ru,2025-05-16 00:01:30.162520,hh
120595782,php,"PHP Разработчик команды финансов (транзакции, выводы, юридические лица)",Москва,,,,2025-05-15T15:33:28+0300,Flowwow,https://api.hh.ru/vacancies/120595782?host=hh.ru,2025-05-16 00:01:30.162527,hh
119678158,php,"Senior PHP developer (Symfony)/Ведущий разработчик (PHP, Symfony)",Самара,180000.0,,RUR,2025-05-15T15:33:23+0300,Demis Group,https://api.hh.ru/vacancies/119678158?host=hh.ru,2025-05-16 00:01:30.162534,hh
120234678,php,Web-разработчик Backend,Всеволожск,60000.0,90000.0,RUR,2025-05-15T15:32:25+0300,DELTA,https://api.hh.ru/vacancies/120234678?host=hh.ru,2025-05-16 00:01:30.162541,hh
119778085,php,"Разработчик PHP, SQL фреймворк Symfony",Москва,150000.0,150000.0,RUR,2025-05-15T15:28:48+0300,Экспертно-Правовое Агентство,https://api.hh.ru/vacancies/119778085?host=hh.ru,2025-05-16 00:01:30.162547,hh
119358479,php,"Инженер по оптимизации производительности Senior (SaaS, Highload)",Москва,,,,2025-05-15T15:28:35+0300,Битрикс24,https://api.hh.ru/vacancies/119358479?host=hh.ru,2025-05-16 00:01:30.162553,hh
117366836,php,Junior PHP Laravel/Symfony разработчик,Ульяновск,40000.0,,RUR,2025-05-15T15:24:15+0300,FrameWork Team,https://api.hh.ru/vacancies/117366836?host=hh.ru,2025-05-16 00:01:30.162559,hh
120594472,php,Программист-разработчик,Ростов-на-Дону,150000.0,,RUR,2025-05-15T15:14:54+0300,Телеком без границ,https://api.hh.ru/vacancies/120594472?host=hh.ru,2025-05-16 00:01:30.162566,hh
120594245,php,DevOps Engineer,Санкт-Петербург,,,,2025-05-15T15:12:46+0300,Яндекс,https://api.hh.ru/vacancies/120594245?host=hh.ru,2025-05-16 00:01:30.162572,hh
118304102,php,Middle backend developer (PHP/Laravel),Москва,,,,2025-05-15T15:09:15+0300,СПРОСИВРАЧА,https://api.hh.ru/vacancies/118304102?host=hh.ru,2025-05-16 00:01:30.162578,hh
120287611,php,Разработчик PHP / Битрикс,Москва,,,,2025-05-15T15:08:57+0300,Прогрессив Медиа Девелопмент,https://api.hh.ru/vacancies/120287611?host=hh.ru,2025-05-16 00:01:30.162585,hh
120593812,php,Fullstack разработчик (PHP Yii2 + Vue. js),Москва,,,,2025-05-15T15:08:31+0300,Корпорация ЭЛАР,https://api.hh.ru/vacancies/120593812?host=hh.ru,2025-05-16 00:01:30.162591,hh
120593774,php,Контент-менеджер,Екатеринбург,50000.0,,RUR,2025-05-15T15:08:05+0300,Альянс АйТи Технолоджи,https://api.hh.ru/vacancies/120593774?host=hh.ru,2025-05-16 00:01:30.162597,hh
118772177,php,Backend developer / PHP - разработчик (Middle/Senior),Москва,,,,2025-05-15T14:59:18+0300,PUSK,https://api.hh.ru/vacancies/118772177?host=hh.ru,2025-05-16 00:01:30.162603,hh
119698227,php,SRE-инженер,Москва,190000.0,240000.0,RUR,2025-05-15T14:56:41+0300,Риверстарт,https://api.hh.ru/vacancies/119698227?host=hh.ru,2025-05-16 00:01:30.162610,hh
120591977,php,PHP developer,Москва,,,,2025-05-15T14:41:19+0300,РТЛабс,https://api.hh.ru/vacancies/120591977?host=hh.ru,2025-05-16 00:01:30.162616,hh
119123886,php,Lead Backend Developer (PHP),Москва,,,,2025-05-15T14:38:53+0300,Rusprofile,https://api.hh.ru/vacancies/119123886?host=hh.ru,2025-05-16 00:01:30.162622,hh
120285566,php,Middle/Senior Symfony разработчик,Минск,3000.0,4000.0,USD,2025-05-15T14:38:15+0300,Фансофт,https://api.hh.ru/vacancies/120285566?host=hh.ru,2025-05-16 00:01:30.162630,hh
120117364,php,Функциональный администратор Битрикс,Москва,,,,2025-05-15T14:33:37+0300,AERODISK,https://api.hh.ru/vacancies/120117364?host=hh.ru,2025-05-16 00:01:30.162636,hh
119123159,php,DevOps Engineer,Санкт-Петербург,,,,2025-05-15T14:27:18+0300,Lenvendo,https://api.hh.ru/vacancies/119123159?host=hh.ru,2025-05-16 00:01:30.162643,hh
119773328,php,Разработчик 1С-Битрикс / Программист Битрикс,Санкт-Петербург,60000.0,150000.0,RUR,2025-05-15T14:25:16+0300,"Альтера, интернет-агентство",https://api.hh.ru/vacancies/119773328?host=hh.ru,2025-05-16 00:01:30.162650,hh
119773000,php,Разработчик (php-программист) в офис,Пермь,,,,2025-05-15T14:22:03+0300,Солар групп,https://api.hh.ru/vacancies/119773000?host=hh.ru,2025-05-16 00:01:30.162656,hh
119772902,php,PHP-программист,Москва,80000.0,130000.0,RUR,2025-05-15T14:20:59+0300,Флекскор,https://api.hh.ru/vacancies/119772902?host=hh.ru,2025-05-16 00:01:30.162664,hh
120590537,php,Руководитель группы разработки (Team Lead),Казань,120000.0,160000.0,RUR,2025-05-15T14:19:13+0300,Офсет,https://api.hh.ru/vacancies/120590537?host=hh.ru,2025-05-16 00:01:30.162671,hh
120590455,php,Frontend Разработчик (Стажёр) на React / React Native,Омск,,,,2025-05-15T14:17:34+0300,Purrweb,https://api.hh.ru/vacancies/120590455?host=hh.ru,2025-05-16 00:01:30.162677,hh
118750340,php,Архитектор решений,Москва,,,,2025-05-15T14:15:19+0300,MANGO OFFICE,https://api.hh.ru/vacancies/118750340?host=hh.ru,2025-05-16 00:01:30.162684,hh
118199219,php,Специалист по сопровождению информационных систем,Вологда,,70000.0,RUR,2025-05-15T14:13:16+0300,БУ ВО ЦИТ,https://api.hh.ru/vacancies/118199219?host=hh.ru,2025-05-16 00:01:30.162690,hh
120116107,php,Системный администратор Linux,Петропавловск-Камчатский,150000.0,330000.0,RUR,2025-05-15T14:10:12+0300,РУСТЕЛ ИННОВАЦИИ,https://api.hh.ru/vacancies/120116107?host=hh.ru,2025-05-16 00:01:30.162697,hh
120589855,php,HTML-верстальщик (начинающий специалист),Нижний Новгород,35000.0,65000.0,RUR,2025-05-15T14:10:10+0300,АйПи Системс,https://api.hh.ru/vacancies/120589855?host=hh.ru,2025-05-16 00:01:30.162703,hh
120589461,php,Системный администратор,Москва,80000.0,160000.0,RUR,2025-05-15T14:05:26+0300,HDsystems,https://api.hh.ru/vacancies/120589461?host=hh.ru,2025-05-16 00:01:30.162710,hh
120411396,php,Backend Developer / Бэкенд-разработчик,Москва,250000.0,,RUR,2025-05-15T13:57:12+0300,Арканит,https://api.hh.ru/vacancies/120411396?host=hh.ru,2025-05-16 00:01:30.162716,hh
120588719,php,"Специалист по тестированию ПО (Middle QA Engineer, автоматизация, PHP)",Тюмень,87000.0,87000.0,RUR,2025-05-15T13:53:57+0300,АТМ АЛЬЯНС,https://api.hh.ru/vacancies/120588719?host=hh.ru,2025-05-16 00:01:30.162723,hh
120114935,php,Backend developer (PHP),Москва,,,,2025-05-15T13:50:59+0300,Мегаплан,https://api.hh.ru/vacancies/120114935?host=hh.ru,2025-05-16 00:01:30.162729,hh
120587846,php,PHP-разработчик,Санкт-Петербург,,,,2025-05-15T13:41:30+0300,Stream Telecom,https://api.hh.ru/vacancies/120587846?host=hh.ru,2025-05-16 00:01:30.162735,hh
120409123,php,Битрикс-разработчик,Алматы,450000.0,,KZT,2025-05-15T13:33:58+0300,IMARKETING,https://api.hh.ru/vacancies/120409123?host=hh.ru,2025-05-16 00:01:30.162743,hh
120408859,php,РНР Разработчик (Laravel/Slim/Yii),Москва,150000.0,250000.0,RUR,2025-05-15T13:31:02+0300,Диджитал Лайн,https://api.hh.ru/vacancies/120408859?host=hh.ru,2025-05-16 00:01:30.162749,hh
120407882,php,Системный администратор,Минск,,,,2025-05-15T13:20:56+0300,Рэкун технолоджи,https://api.hh.ru/vacancies/120407882?host=hh.ru,2025-05-16 00:01:30.162755,hh
119907589,php,Web-разработчик / Backend,Ростов-на-Дону,60000.0,,RUR,2025-05-15T13:05:45+0300,Digital-агентство itDelta,https://api.hh.ru/vacancies/119907589?host=hh.ru,2025-05-16 00:01:30.162761,hh
119348313,php,Fullstack-разработчик,Москва,,260000.0,RUR,2025-05-15T13:05:44+0300,FunFlow (ООО Мобильные Игровые Решения),https://api.hh.ru/vacancies/119348313?host=hh.ru,2025-05-16 00:01:30.162767,hh
120584768,php,"Веб-разработчик поддержки/доработки сайтов на разных CMS (1C-Bitrix, WordPress, MODX Revo)",Ярославль,,,,2025-05-15T13:00:36+0300,Офиc,https://api.hh.ru/vacancies/120584768?host=hh.ru,2025-05-16 00:01:30.162773,hh
119608706,php,Senior PHP Developer,Москва,,,,2025-05-15T12:46:37+0300,POSCREDIT,https://api.hh.ru/vacancies/119608706?host=hh.ru,2025-05-16 00:01:30.162780,hh
119765872,php,Junior QA Engineer,Минск,,,,2025-05-15T12:44:05+0300,MaxLine,https://api.hh.ru/vacancies/119765872?host=hh.ru,2025-05-16 00:01:30.162786,hh
119765691,php,PHP Middle Developer Symfony,Санкт-Петербург,200000.0,,RUR,2025-05-15T12:41:03+0300,TOPSELLER,https://api.hh.ru/vacancies/119765691?host=hh.ru,2025-05-16 00:01:30.162793,hh
120403576,php,Инженер технической поддержки (помощник инженера/DevOps),Санкт-Петербург,45000.0,65000.0,RUR,2025-05-15T12:40:11+0300,Majordomo,https://api.hh.ru/vacancies/120403576?host=hh.ru,2025-05-16 00:01:30.162799,hh
118503040,php,Team Lead PHP Developer (Laravel),Москва,,,,2025-05-15T12:27:52+0300,Макс,https://api.hh.ru/vacancies/118503040?host=hh.ru,2025-05-16 00:01:30.162805,hh
106622518,php,Middle/Senior PHP Developer,Москва,,,,2025-05-15T12:27:52+0300,Макс,https://api.hh.ru/vacancies/106622518?host=hh.ru,2025-05-16 00:01:30.162812,hh
120581738,php,PHP-разработчик,Астана,250000.0,550000.0,KZT,2025-05-15T12:14:35+0300,ZIZ INC.,https://api.hh.ru/vacancies/120581738?host=hh.ru,2025-05-16 00:01:30.162819,hh
120581725,php,Middle / Senior PHP developer (Symfony),Минск,,,,2025-05-15T12:14:27+0300,ФронтПоинт,https://api.hh.ru/vacancies/120581725?host=hh.ru,2025-05-16 00:01:30.162825,hh
119763764,php,Руководитель проектов ИТ / IT Project Manager / Менеджер проектов,Санкт-Петербург,,120000.0,RUR,2025-05-15T12:14:02+0300,ZeBrains,https://api.hh.ru/vacancies/119763764?host=hh.ru,2025-05-16 00:01:30.162832,hh
116794289,php,SEO-специалист (Middle-Senior) — в офис,Екатеринбург,120000.0,180000.0,RUR,2025-05-15T12:11:21+0300,DN7,https://api.hh.ru/vacancies/116794289?host=hh.ru,2025-05-16 00:01:30.162838,hh
120581439,php,Senior PHP Software Engineer [FinTech],Алматы,,,,2025-05-15T12:10:07+0300,Sibdev,https://api.hh.ru/vacancies/120581439?host=hh.ru,2025-05-16 00:01:30.162845,hh
120581118,php,Специалист технической поддержки (3 линия),Москва,,,,2025-05-15T12:05:15+0300,B2B-Center,https://api.hh.ru/vacancies/120581118?host=hh.ru,2025-05-16 00:01:30.162853,hh
119688524,php,Программист PHP,Москва,150000.0,180000.0,RUR,2025-05-15T12:03:17+0300,SCORISTA,https://api.hh.ru/vacancies/119688524?host=hh.ru,2025-05-16 00:01:30.162860,hh
120399036,php,Web developer (PHP)/Бекенд разработчик,Кипр,,,,2025-05-15T11:59:25+0300,FX Back Office,https://api.hh.ru/vacancies/120399036?host=hh.ru,2025-05-16 00:01:30.162867,hh
119903212,php,SRE/Linux администратор,Москва,,,,2025-05-15T11:58:34+0300,Servicepipe,https://api.hh.ru/vacancies/119903212?host=hh.ru,2025-05-16 00:01:30.162873,hh
120580624,php,Golang-разработчик (Senior),Набережные Челны,,,,2025-05-15T11:58:04+0300,PROFFIT GO,https://api.hh.ru/vacancies/120580624?host=hh.ru,2025-05-16 00:01:30.162879,hh
119688129,php,Product manager,Москва,400000.0,,RUR,2025-05-15T11:58:00+0300,МАКСБИТСОЛЮШЕН,https://api.hh.ru/vacancies/119688129?host=hh.ru,2025-05-16 00:01:30.162885,hh
1000153845,php,PHP developer,,,,,2025-05-07T20:42:47+03:00,Marfatech,https://career.habr.com/vacancies/1000153845,2025-05-16 00:01:36.551736,habr
1000153686,php,Middle PHP-developer / PHP-разработчик,,,250000.0,rur,2025-05-13T18:27:02+03:00,Wanted.,https://career.habr.com/vacancies/1000153686,2025-05-16 00:01:36.551760,habr
1000151538,php,Разработчик PHP,Минск,,,,2025-05-10T13:28:55+03:00,Bell Integrator,https://career.habr.com/vacancies/1000151538,2025-05-16 00:01:36.551769,habr
1000155093,php,Middle PHP-developer / PHP-разработчик,Москва,,,,2025-05-12T14:27:20+03:00,Wanted.,https://career.habr.com/vacancies/1000155093,2025-05-16 00:01:36.551777,habr
1000157587,php,Senior PHP-разработчик (Symfony),"Санкт-Петербург, Екатеринбург, Ярославль",,,,2025-04-29T16:45:02+03:00,ARGO,https://career.habr.com/vacancies/1000157587,2025-05-16 00:01:36.551785,habr
1000124697,php,Senior PHP Developer,,,,,2025-05-07T20:27:13+03:00,Marfatech,https://career.habr.com/vacancies/1000124697,2025-05-16 00:01:36.551792,habr
1000157274,php,PHP-разработчик в Digital,,,,,2025-05-09T10:25:56+03:00,2GIS,https://career.habr.com/vacancies/1000157274,2025-05-16 00:01:36.551799,habr
1000155265,php,PHP-разработчик,Пермь,200000.0,,rur,2025-05-13T11:01:33+03:00,Stoking,https://career.habr.com/vacancies/1000155265,2025-05-16 00:01:36.551806,habr
1000154020,php,Стажер PHP-разработчик (Bitrix),,,,,2025-05-14T10:28:07+03:00,AGIMA,https://career.habr.com/vacancies/1000154020,2025-05-16 00:01:36.551812,habr
1000157403,php,PHP разработчик,Москва,,,,2025-05-14T09:55:08+03:00,Алеан,https://career.habr.com/vacancies/1000157403,2025-05-16 00:01:36.551820,habr
1000146151,php,PHP-программист (Битрикс 24),,,,,2025-05-10T09:27:24+03:00,ПСБ цифровая лаборатория,https://career.habr.com/vacancies/1000146151,2025-05-16 00:01:36.551826,habr
1000157384,php,PHP разработчик,,150000.0,200000.0,rur,2025-04-23T10:53:41+03:00,Utouch,https://career.habr.com/vacancies/1000157384,2025-05-16 00:01:36.551832,habr
1000110868,php,PHP разработчик ,,,,,2025-05-07T17:28:40+03:00,Action tech,https://career.habr.com/vacancies/1000110868,2025-05-16 00:01:36.551838,habr
1000156651,php,PHP-разарботчик,,,130000.0,rur,2025-05-09T13:27:04+03:00,Wanted.,https://career.habr.com/vacancies/1000156651,2025-05-16 00:01:36.551845,habr
1000157376,php,Backend developer/php разработчик,Санкт-Петербург,170000.0,190000.0,rur,2025-05-15T10:48:28+03:00,Инвестиционные проекты,https://career.habr.com/vacancies/1000157376,2025-05-16 00:01:36.551852,habr
